OBJECTID,Facility ID,Name,Address,City,County,State,Zip Code,Latitude,Longitude,Coordinate Source,Address Match Type,Open USTs,Closed USTs,Temporarily Out of Service USTs,Estimated Population within 1500ft,Estimated Private Domestic Wells within 1500ft,Within 100-year Floodplain,Land Use,Within Source Water Protection Area (SPA),SPA Public Water System and Facility ID,SPA Water Type,SPA Facility Type,SPA HUC12,Within Groundwater Wellhead Protection Area (WHPA),WHPA Public Water System and Facility ID,WHPA Water Type,WHPA Facility Type,WHPA HUC12,Facility Status,Date_of_Last_Inspection,EPA Region,Tribe,QA,x,y
14686,AK2891,Civil Air Patrol Hangar,"Juneau Airport, W Ramp Mile 9 Glacier HWY",Juneau,,Alaska,99801,58.301754,-134.4114896,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-14962618.579,8030975.5668
14687,AK3121,CJ's Cardlock,Airport Rd & Richardson Hwy PO Box 610,Valdez,,Alaska,99686,61.124463,-146.2656915,Geocode,StreetInt,1,0,0,183,18,,,No,,,,,Yes,AK2298608_50255,GW,WL,190202011104,Open UST(s),,10,,,-16282222.2983,8654457.9217
14688,AK1110,"Claire Air, LLC",5525 Airport Industrial Rd,Fairbanks,,Alaska,99709,64.810152,-147.881484,Geocode,PointAddress,1,7,0,12,5,,,No,,,,,No,,,,,Open UST(s),,10,,,-16462091.4966,9558541.4602
14689,AK1592,Clam Gulch Chevron,Mile 118.5 Sterling HWY,Clam Gulch,,Alaska,99568,60.19318358,-151.4288059,Geocode,StreetName,0,5,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16856977.5642,8442874.247
14690,AK1141,Clarissa J. Harlacher,7780 Old Seward HWY,Anchorage,,Alaska,99518,61.15077,-149.864832,Geocode,PointAddress,0,3,0,777,61,,,No,,,,,Yes,AK2217576_35049,GW,WL,190204010502,Closed UST(s),,10,,,-16682876.7861,8660524.7054
14691,AK3073,Clark Middle School,150 S Bragaw St,Anchorage,,Alaska,99508,61.222752,-149.809131,Geocode,PointAddress,0,2,0,1734,6,,,No,,,,,Yes,AK2211130_49050,GW,WL,190204010503,Closed UST(s),,10,,,-16676676.1791,8677150.7069
14692,AK1151,Claude G. Rick,Lake Hood Space 711,Anchorage,,Alaska,99519,61.18393,-149.98643,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16696413.0135,8668179.1005
14693,AK288,Clear Lumber Inc.,Str 2 (mile 289 Parks Hwy),Nenana,,Alaska,99760,64.357236,-149.045112,Geocode,DistanceMarker,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16591625.9731,9441065.7171
14694,AK2361,Clear Sky Lodge,Mile 280 Parks HWY,Clear,,Alaska,99704,64.255734,-149.185791,Geocode,DistanceMarker,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16607286.2877,9415004.1779
14695,AK2386,Clearwater Air Inc.,"Lot 8, Soldotna Airport",Soldotna,,Alaska,99669,60.48782067,-151.060842,Geocode,StreetAddressExt,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16816016.0102,8509155.895
14696,AK1666,Clearwater Store,"Mile 8 Remington Rd Corner, Remington Rd",Delta Junction,,Alaska,99737,64.05583116,-145.4879788,Geocode,StreetName,0,0,2,,,,,,,,,,,,,,,Open UST(s),,10,,,-16195647.7166,9363956.0619
14697,AK685,Cliff Judkins,MI 24.5 Seward HWY,Moose Pass,,Alaska,99631,60.55223163,-149.585562,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16651788.5919,8523725.9346
14698,AK169,Clifford Dulis,Box 4-314-lk.Hood Space 192,Anchorage,,Alaska,99509,61.19585,-149.91576,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16688546.0651,8670932.5878
14699,AK1081,Clifford H. Driskell,Lake Spenard Space 182,Anchorage,,Alaska,99501,61.2088249,-149.8625991,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16682628.2208,8673930.9385
14700,AK31,Cline's Tesoro,442 Gambell St,Anchorage,,Alaska,99501,61.217847,-149.8714425,Geocode,PointAddress,1,8,0,858,0,,,No,,,,,No,,,,,Open UST(s),,10,,,-16683612.6636,8676016.5708
14701,AK1163,Clyde E. Gilley,Lot 164 Lake Spenard,Anchorage,,Alaska,99501,61.2088249,-149.8625991,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16682628.2208,8673930.9385
14702,AK3034,Clyde R. Lewis,19219 Tracy Way,Anchorage,,Alaska,99516,61.10371787,-149.7420719,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16669211.1942,8649677.3487
14703,AK2783,Clyde Smith,"Lake Spenard, Tiedown #107",Anchorage,,Alaska,99502,61.14232,-149.94975,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16692329.8146,8658575.4593
14704,AK926,Coast Tesoro,66725 Oil Well Rd,Ninilchik,,Alaska,99639,60.039369,-151.675074,Geocode,PointAddress,3,2,0,23,11,,,No,,,,,Yes,AK2249816_34439,GW,WL,190203010803,Open UST(s),,10,,,-16884392.0037,8408508.1845
14705,AK2930,Coker's Machine Shop,3350 Mountain View Dr,Anchorage,,Alaska,99501,61.222788,-149.817924,Geocode,PointAddress,0,1,0,1158,3,,,No,,,,,Yes,AK2211130_49050,GW,WL,190204010503,Closed UST(s),,10,,,-16677655.0114,8677159.0315
14706,AK3306,Cold Bay FUDS,Airport Runway Security Area,Cold Bay,,Alaska,99571,55.11986876,-162.758035,Geocode,Postal,0,4,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-18118141.5787,7385165.0362
14707,AK2979,Cole's Laundry,413 W Fireweed Ln,Anchorage,,Alaska,99501,61.198542,-149.889312,Geocode,PointAddress,0,4,0,1297,16,,,No,,,,,Yes,AK2211198_32866,GW,WL,190204010508,Closed UST(s),,10,,,-16685601.8872,8671554.5766
14708,AK2745,College Service Station,Mile 19 Kalifonsky Beack RD,Soldotna,,Alaska,99669,60.48124931,-151.1508082,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16826031.0018,8507671.0521
14709,AK1766,"Collins Construction, Inc.",1151 W Nugget Ave,Wasilla,,Alaska,99652,61.593489,-149.4804105,Geocode,PointAddress,0,2,0,273,69,,,No,,,,,Yes,AK2225753_35438,GW,WL,190205051401,Closed UST(s),,10,,,-16640083.1804,8763388.9449
14710,AK1590,Conrad Contracting Co.,Crow Creek RD,Girdwood,,Alaska,99587,60.99085428,-149.1014586,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16597898.4479,8623723.5093
14711,AK190,Consolidated Freightways,2750 Peger RD,Fairbanks,,Alaska,99709,64.82196,-147.7809405,Geocode,PointAddress,0,2,0,48,4,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16450899.0454,9561630.4876
14712,AK305,Consolidated Freightways,801 W First Ave,Anchorage,,Alaska,99501,61.221132,-149.897934,Geocode,PointAddress,0,4,0,104,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16686561.6838,8676776.1103
14713,AK3576,"Construction Machinery Industrial, LLC (CMI)",1952 Ada St,Fairbanks,,Alaska,99709,64.83052988,-147.7846381,Geocode,StreetAddress,0,1,0,725,55,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16451310.6604,9563873.256
14714,AK330,Continental Baking Co.,2248 Spenard RD (box 92517),Anchorage,,Alaska,99509,61.199982,-149.908023,Geocode,PointAddress,0,4,0,1912,29,,,No,,,,,Yes,AK2211198_32866,GW,WL,190204010508,Closed UST(s),,10,,,-16687684.7862,8671887.3116
14715,AK52,Continental Motor Co. Inc.,4940 Old Seward HWY,Anchorage,,Alaska,99503,61.17542778,-149.8682102,Geocode,StreetAddress,0,1,0,717,9,,,No,,,,,Yes,AK2211164_34556,GW,WL,190204010508,Closed UST(s),,10,,,-16683252.8456,8666215.7472
14716,AK2201,Continental Motors,6255 MacKay,Anchorage,,Alaska,99503,61.163298,-149.887953,Geocode,PointAddress,0,1,0,25,1,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16685450.604,8663415.6252
14717,AK647,Continental Motors,6239 MacKay ST,Anchorage,,Alaska,99518,61.163766,-149.8879125,Geocode,PointAddress,0,1,0,25,1,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16685446.0956,8663523.6416
14718,AK1109,Continental Van Lines Inc.,1031-e-first AVE,Anchorage,,Alaska,99501,61.222023,-149.8634415,Geocode,PointAddress,0,4,0,507,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16682721.9963,8676982.1361
14719,AK1625,Continental Van Lines Inc.,1225 Well ST,Fairbanks,,Alaska,99701,64.84919836,-147.7297806,Geocode,StreetAddress,0,1,0,161,1,,,No,,,,,Yes,AK2310730_47106,GW,WL,190405060907,Closed UST(s),,10,,,-16445203.9514,9568761.3367
14720,AK174,Coo Wan Properties,Lake Hood Float Spot #411,Anchorage,,Alaska,99503,61.195148,-149.8944601,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16686174.9711,8670770.3988
14721,AK2813,Cook Inlet Motors,N Kenai RD,Kenai,,Alaska,99611,60.58411903,-151.3045686,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16843147.5312,8530949.7424
14722,AK812,Alaska Electric Light & Power Co.,889 S Franklin ST,Juneau,,Alaska,99801,58.293675,-134.3955825,Geocode,PointAddress,0,1,0,39,3,,,No,,,,,Yes,AK2110342_50045,GW,WL,190103010606,Closed UST(s),,10,,,-14960847.8088,8029264.167
14723,AK2286,Cook's Corner - Sterling Tesoro,Mile 81.7 33320 Sterling Hwy,Sterling,,Alaska,99672,60.535485,-150.7445235,Geocode,PointAddress,3,4,0,52,30,,,No,,,,,Yes,AK2249009_46270,GW,WL,190203021801,Open UST(s),,10,,,-16780803.5959,8519934.9857
14724,AK2732,Copper Basin Distributors,"Mile 111 Richardson Hwy Glennallen, AK 99588",Glennallen,,Alaska,99588,62.10887,-145.5303099,Geocode,Postal,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16200359.9931,8885003.9349
14725,AK2410,Copper River School District,Mile 186 Glenn Hiway,Glennallen,,Alaska,99588,62.09535554,-146.2508628,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16280571.575,8881788.6501
14726,AK290,Copper Valley Electric Assoc Inc,W Egan Dr,Valdez,,Alaska,99686,61.13176461,-146.3826686,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16295244.1295,8656141.2744
14727,AK294,Copper Valley Electric Associati,Mile 187 Glenn HWY,Glennallen,,Alaska,99588,62.09535554,-146.2508628,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16280571.575,8881788.6501
14728,AK2730,Copper Valley Telephone Coop.,P.O. Box 337 419 W Egan,Valdez,,Alaska,99686,61.12923951,-146.3607511,Geocode,StreetAddress,0,2,0,374,1,,,No,,,,,Yes,AK2298103_34611,GW,WL,190202011104,Closed UST(s),,10,,,-16292804.2846,8655559.0802
14729,AK3427,Cordova Airporter,201 Industry RD,Cordova,,Alaska,99574,60.5495216,-145.7608724,Geocode,StreetAddress,0,2,0,114,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16226026.0932,8523112.3298
14730,AK3294,Cordova Community Medical Center - City Hospital,Cordova Community Medical Center 602 Chase,Cordova,,Alaska,99574,60.54146,-145.75072,Geocode,POI,1,0,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-16224895.9332,8521287.3264
14731,AK487,Cordova Earth Station,Block 24 Ski Hill RD,Cordova,,Alaska,99574,60.54789644,-145.7482903,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16224625.4602,8522744.3857
14732,AK1737,"Cordova Outboard, Inc.",211 Breakwater Ave,Cordova,,Alaska,99574,60.54741985,-145.7637649,Geocode,StreetAddress,0,4,0,154,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16226348.0848,8522636.487
14733,AK1757,Cordova Small Boat Harbor,Nicholoff Way & Breakwater AVE,Cordova,,Alaska,99574,60.54718927,-145.7631205,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16226276.3505,8522584.2848
14734,AK215,Cork's Pitstop,12 Mi. Richardson HWY,North Pole,,Alaska,99705,64.76541582,-147.3866489,Geocode,StreetName,0,4,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16407006.7053,9546850.5329
14735,AK1039,Corner Station,444 4th Ave,Skagway,,Alaska,99840,59.4559331,-135.3183462,Geocode,StreetAddress,1,3,0,338,8,,,No,,,,,Yes,AK2110601_50138,GW,WL,190103030205,Open UST(s),,10,,,-15063569.394,8279590.9413
14736,AK66,Cornerstone Gas,505 Old Steese HWY,Fairbanks,,Alaska,99701,64.849707,-147.6982125,Geocode,PointAddress,0,7,0,220,1,,,No,,,,,Yes,AK2310714_49251,GW,WL,190405060907,Closed UST(s),,10,,,-16441689.8066,9568894.5644
14737,AK3430,Costco #10,330 W Dimond Blvd,Anchorage,,Alaska,99515,61.143327,-149.8842315,Geocode,PointAddress,4,0,0,526,23,,,No,,,,,Yes,AK2218753_47571,GW,WL,190204010504,Open UST(s),,10,,,-16685036.3285,8658807.7267
14738,AK3429,Costco #63,4125 DeBarr Rd,Anchorage,,Alaska,99508,61.210809,-149.804334,Geocode,PointAddress,3,0,0,1318,17,,,No,,,,,Yes,AK2211130_49050,GW,WL,190204010503,Open UST(s),,10,,,-16676142.1795,8674389.5502
14739,AK3616,Costco Fuel Store #3616,52 College Road,Fairbanks,,Alaska,99701,64.8523543,-147.7099393,Geocode,StreetAddress,3,0,0,504,1,,,No,,,,,Yes,AK2310714_49251,GW,WL,190405060907,Open UST(s),,10,,,-16442995.228,9569588.0107
14740,AK2375,Courtney's Tudor Service,2715 E Tudor Rd,Anchorage,,Alaska,99507,61.180983,-149.830092,Geocode,PointAddress,0,6,0,1698,19,,,No,,,,,Yes,AK2216449_34606,GW,WL,190204010504,Closed UST(s),,10,,,-16679009.5469,8667498.5122
14741,AK1204,Cowdery Excavation & Const. Inc.,8020 Lake Otis,Anchorage,,Alaska,99502,61.148196,-149.8350015,Geocode,PointAddress,0,2,0,1175,62,,,No,,,,,Yes,AK2210338_34961,GW,WL,190204010502,Closed UST(s),,10,,,-16679556.07,8659930.8798
14742,AK261,CPDA dba Anderes Oil Service Station,4161 Tongass Ave,Ketchikan,,Alaska,99901,55.358406,-131.70042,Geocode,PointAddress,0,4,0,152,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14660823.6917,7431738.4383
14743,AK341,Crabb's Corner,Mile 128 Steese HWY,Central,,Alaska,99730,65.52398074,-145.2599138,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16170259.6369,9747763.6578
14744,AK844,Craig Taylor Epuipment Company,Mile 1413.5 Alaska HWY,Delta Junction,,Alaska,99737,63.69076991,-144.5652359,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16092928.4468,9271669.5362
14745,AK179,Craig Taylor Equipment Co.,Rt. 2 Box 881,Soldotna,,Alaska,99669,60.15482,-150.4490022,Geocode,Postal,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16747906.3153,8434287.8126
14746,AK183,Craig Taylor Equipment Co.,733 E Whitney RD,Anchorage,,Alaska,99501,61.225452,-149.87115,Geocode,PointAddress,0,5,0,98,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16683580.1026,8677775.0775
14747,AK603,Craig Taylor Equipment Co.,Sr 2133 Parks HWY,Wasilla,,Alaska,99652,61.57321821,-149.3957037,Geocode,StreetAddress,0,2,0,43,15,,,No,,,,,Yes,AK2225058_33372,GW,WL,190204021303,Closed UST(s),,10,,,-16630653.6626,8758647.1292
14748,AK845,Craig Taylor Equipment Company,1409 Well ST,Fairbanks,,Alaska,99701,64.849275,-147.73464,Geocode,PointAddress,0,2,0,224,1,,,No,,,,,Yes,AK2310730_47106,GW,WL,190405060907,Closed UST(s),,10,,,-16445744.8973,9568781.4108
14749,AK848,Craig Taylor Equipment Company,1733 Well ST,Fairbanks,,Alaska,99701,64.849662,-147.742461,Geocode,PointAddress,0,2,0,144,0,,,No,,,,,Yes,AK2310730_47106,GW,WL,190405060907,Closed UST(s),,10,,,-16446615.5271,9568882.7775
14750,AK372,Craycroft Chrysler,Spur HWY 10288,Kenai,,Alaska,99611,60.57697185,-151.307426,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16843465.6156,8529329.9924
14751,AK82,Crescent Harbor,Lincoln ST,Sitka,,Alaska,99835,57.05115608,-135.3273798,Geocode,StreetName,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-15064575.0097,7770581.7272
14752,AK2579,Cripple Creek Tire & Auto,2502 Parks Hwy,Fairbanks,,Alaska,99701,64.859058,-147.8958435,Geocode,PointAddress,0,3,0,204,61,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16463689.9889,9571344.3147
14753,AK3194,Crowley Fuels - ACE Fuels,Crosswind Ct at Aviation Ave Lot 3 Wasilla Airport,Wasilla,,Alaska,99654,61.572735,-149.5478295,Geocode,StreetInt,1,0,0,24,7,,,No,,,,,Yes,AK2225241_34652,GW,WL,190205051401,Open UST(s),,10,,,-16647588.2292,8758534.1328
14754,AK3372,Crowley Fuels - Ace Hangars & Fuels,"2321 Merrill Field Dr, C-6",Anchorage,,Alaska,99501,61.214202,-149.838642,Geocode,PointAddress,2,0,0,5,0,,,No,,,,,Yes,AK2210419_33932,GW,WL,190204010503,Open UST(s),,10,,,-16679961.3286,8675173.8868
14755,AK3515,Crowley Fuels - Delta Junction,[Mile 267.5] 2255 Richardson Hwy,Delta Junction,,Alaska,99737,63.57596193,-145.8692407,Geocode,StreetName,5,0,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-16238089.5971,9242892.2401
14756,AK3592,Crowley Fuels - Kenai Airport,403 N Willow St #6 (office) 400 N Willow,Kenai,,Alaska,99611,60.566247,-151.2437535,Geocode,PointAddress,2,0,0,0,0,,,No,,,,,Yes,AK2241703_34226,GW,WL,190203021806,Open UST(s),,10,,,-16836377.6253,8526900.1148
14757,AK2187,Crowley Fuels - Kenai Service Station,340 Airport Way #1 MAILING Address: 401,Kenai,,Alaska,99611,60.564429,-151.2431505,Geocode,PointAddress,1,4,0,0,0,,,No,,,,,Yes,AK2241703_34226,GW,WL,190203021806,Open UST(s),,10,,,-16836310.4996,8526488.2992
14758,AK3309,Crowley Fuels - Nome Service Station,"Mile 1 Teller Hwy, at Bering Street & Little Creek Road",Nome,,Alaska,99762,64.505799,-165.4028955,Geocode,StreetInt,3,0,0,41,0,,,No,,,,,No,,,,,Open UST(s),,10,,,-18412566.1028,9479384.5335
14759,AK1889,Crowley Fuels - North Dock,100 Fidalgo Ave,Valdez,,Alaska,99686,61.12616837,-146.3530531,Geocode,StreetAddressExt,2,4,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-16291947.3471,8654851.0521
14760,AK2926,Crowley Fuels - Palmer-Wasilla Kwik Kard,2450 Palmer-Wasilla Hwy,Wasilla,,Alaska,99623,61.583697,-149.3883135,Geocode,PointAddress,3,2,0,63,26,,,No,,,,,Yes,AK2220183_47903,GW,WL,190204021303,Open UST(s),,10,,,-16629830.9893,8761097.9781
14761,AK3209,Crowley Fuels - Parks & Vine Extension,6090 W Parks Hwy,Wasilla,,Alaska,99654,61.580637,-149.6040615,Geocode,PointAddress,5,0,0,80,30,,,No,,,,,Yes,AK2220139_35528,GW,WL,190205051402,Open UST(s),,10,,,-16653847.9468,8760382.1994
14762,AK3320,Crowley Fuels - South Dock,S Harbor Dr,Valdez,,Alaska,99686,61.12465774,-146.3448297,Geocode,StreetName,1,0,0,,,,,,,,,,,,,,,Open UST(s),,10,,,-16291031.9224,8654502.8131
14763,AK2296,Crowley Fuels - Springer Cardlock,485 E Outer Springer Lp,Palmer,,Alaska,99645,61.585983,-149.111982,Geocode,PointAddress,4,2,0,231,22,,,No,,,,,Yes,AK2227482_34242,GW,WL,190204020709,Open UST(s),,10,,,-16599069.9074,8761632.753
14764,AK113,Crowley Fuels - Taku Oil Sales,1017 Third St,Douglas,,Alaska,99824,58.276926,-134.3957805,Geocode,PointAddress,0,5,0,723,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-14960869.85,8025717.4179
14765,AK3450,Crowley Fuels - Valdez Petroleum Services,105 Valdez Airport Rd PO Box 767,Valdez,,Alaska,99686,61.12522154,-146.2632528,Geocode,StreetAddress,4,0,0,183,18,,,No,,,,,Yes,AK2298608_50255,GW,WL,190202011104,Open UST(s),,10,,,-16281950.8235,8654632.7815
14766,AK1057,Crown Trucking Inc.,4726 W 88th,Anchorage,,Alaska,99502,61.140915,-149.967504,Geocode,PointAddress,0,2,0,425,91,,,No,,,,,Yes,AK2210485_46458,GW,WL,190204010509,Closed UST(s),,10,,,-16694306.1808,8658251.4044
14767,AK2574,Crozier Investments,Tok Transportation-school Buses Mile 1311,Tok,,Alaska,99780,63.3358649,-142.9847977,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-15916994.8711,9183083.6136
14768,AK1005,CSMS - Mates Anchorage,5300 Tudor RD,Anchorage,,Alaska,99507,61.179948,-149.7852405,Geocode,PointAddress,0,5,0,857,1,,,No,,,,,Yes,AK2215558_34620,GW,WL,190204010503,Closed UST(s),,10,,,-16674016.7008,8667259.5015
14769,AK1725,Culhane Brothers,4404 Seward HWY,Anchorage,,Alaska,99501,61.20202609,-149.86818,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16683249.4837,8672359.6574
14770,AK773,Cummins N.W. Inc.,2618 Commercial Dr,Anchorage,,Alaska,99501,61.221366,-149.831442,Geocode,PointAddress,0,1,0,2,0,,,No,,,,,Yes,AK2218477_34253,GW,WL,190204010404,Closed UST(s),,10,,,-16679159.8283,8676830.2175
14771,AK210,Curry's Corner,660 N Old Steese Hwy,Fairbanks,,Alaska,99712,64.888272,-147.627801,Geocode,PointAddress,1,3,0,184,69,,,No,,,,,Yes,AK2310837_43219,GW,WL,190405060907,Open UST(s),,10,,,-16433851.6343,9579003.2135
14772,AK1089,Cushman Boxboy,2601 Cushman,Fairbanks,,Alaska,99701,64.82295,-147.71133,Geocode,PointAddress,0,6,0,382,1,,,No,,,,,Yes,AK2310918_48295,GW,WL,190405060907,Closed UST(s),,10,,,-16443150.04,9561889.5377
14773,AK2358,D & J Enterprises,Northwestern Auto WooDrr RD,Dillingham,,Alaska,99576,59.0409551,-158.4589301,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-17639567.4104,8189244.1248
14774,AK505,D & M Rentals,Crazy Horse Dr,Juneau,,Alaska,99801,58.36596345,-134.6113115,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-14984862.6512,8044591.1682
14775,AK938,D & S Trucking Inc.,1601 Ocean Dr,Homer,,Alaska,99603,59.639976,-151.497801,Geocode,PointAddress,0,2,0,59,0,,,No,,,,,No,,,,,Closed UST(s),,10,,,-16864658.0636,8320015.0399
14776,AK2408,"D&A Supermarkets, Inc., dba Mom&Pop's LUST",Mile 46.5 Old Glenn Hwy,Palmer,,Alaska,99645,61.663707,-149.0872307,Geocode,StreetName,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16596314.6053,8779838.6105
14777,AK2131,D&D Airpark,1100 Merrill Field Dr,Anchorage,,Alaska,99501,61.21125,-149.8499505,Geocode,PointAddress,1,4,0,443,0,,,No,,,,,Yes,AK2213140_35371,GW,WL,190204010503,Open UST(s),,10,,,-16681220.1851,8674491.4884
14778,AK1131,"D.J. Alaska Rentals, Inc.",405 Boniface Parkway,Anchorage,,Alaska,99504,61.219323,-149.7781035,Geocode,PointAddress,0,4,0,2188,89,,,No,,,,,Yes,AK2211130_49050,GW,WL,190204010503,Closed UST(s),,10,,,-16673222.2136,8676357.8335
14779,AK646,"D-8 Company, Inc.",2577 Old Richardson HWY,North Pole,,Alaska,99705,64.751832,-147.3571035,Geocode,PointAddress,0,2,0,329,91,,,No,,,,,Yes,AK2312457_47335,GW,WL,190405060904,Closed UST(s),,10,,,-16403717.7264,9543304.5002
14780,AK2218,Dahl Creek Station,Dahl Creek/Galena Fire Zone,Galena,,Alaska,99741,64.7336287,-156.9294877,Geocode,Postal,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-17469310.6612,9538555.3543
14781,AK3325,Dailey International Inc,12860 Old Seward HWY,Anchorage,,Alaska,99515,61.104168,-149.859711,Geocode,PointAddress,0,1,0,1222,43,,,No,,,,,Yes,AK2210906_33547,GW,WL,190204010509,Closed UST(s),,10,,,-16682306.7189,8649781.0448
14782,AK1149,Dale E. Wagner Lake Hood Tie Down 513,Lake Hood #513,Anchorage,,Alaska,99518,61.134624,-149.8630376,Geocode,StreetName,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16682677.0344,8656800.5997
14783,AK2495,Dale I. Webb,Lake Hood Space 616,Anchorage,,Alaska,99515,61.1326805,-149.8638551,Geocode,Postal,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16682768.038,8656352.4562
14784,AK571,Dale I. Webb,9520 Victor RD,Anchorage,,Alaska,99515,61.134084,-149.9237235,Geocode,PointAddress,0,3,0,1140,10,,,No,,,,,Yes,AK2211279_34467,GW,WL,190204010504,Closed UST(s),,10,,,-16689432.5579,8656676.0806
14785,AK3356,Dale Road Box Boy,Dale RD,Fairbanks,,Alaska,99701,64.823778,-147.8835512,Geocode,StreetName,0,3,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16462321.6163,9562106.2051
14786,AK3012,Dale Springen,2230 Cinnabar Lp Rd,Anchorage,,Alaska,99518,61.146846,-149.8394205,Geocode,PointAddress,0,1,0,571,45,,,No,,,,,Yes,AK2211122_35539,GW,WL,190204010502,Closed UST(s),,10,,,-16680047.9908,8659619.4521
14787,AK391,Dale's Auto,1345 N Old Glenn Hwy,Palmer,,Alaska,99645,61.594128,-149.0408325,Geocode,PointAddress,0,3,0,82,30,,,No,,,,,Yes,AK2226143_34411,GW,WL,190204020709,Closed UST(s),,10,,,-16591149.5813,8763538.4725
14788,AK1160,Dalton Cache Border Station,Mile 43,Haines,,Alaska,99827,59.230368,-135.443973,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-15077554.1054,8230345.7228
14789,AK1638,Daniel Jordan,Lake Hood Lot 65,Anchorage,,Alaska,99502,61.18868364,-149.9752269,Geocode,StreetName,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16695165.8901,8669277.0534
14790,AK122,Daniel M. Zivanich,Space 401 Lake Hood,Anchorage,,Alaska,99516,61.1069449,-149.8336755,Geocode,Postal,0,1,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16679408.4603,8650420.7896
14791,AK490,Daniels Lake Float Plane Service,Mile 30.5 Spur RD,Kenai,,Alaska,99611,60.5570715,-151.2512351,Geocode,Postal,0,2,0,,,,,,,,,,,,,,,Closed UST(s),,10,,,-16837210.4732,8524821.9057
